stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1AMOP-ANILLPRIV4,,ANILLO PERIFÉRICO - PRIVADA 21,,19.41761,-99.056477,,,0,,1
1AMOP-ANILL_PIR6,,ANILLO PERIFÉRICO - AVENIDA PIRULES,,19.416132,-99.056648,,,0,,1
1AMOP-ANILL_XOC1,,ANILLO PERIFÉRICO - AVENIDA XOCHIMILCO,,19.413158,-99.056929,,,0,,1
1AMOP-ANILL_JUÁ4,,ANILLO PERIFÉRICO - AVENIDA JUÁREZ,,19.41093,-99.057184,,,0,,1
1AMOP-CALLE_7_14,,CALLE 7 172,,19.406452,-99.057679,,,0,,1
1AMOP-CALLE_7_12,,CALLE 7 106,,19.403927,-99.057968,,,0,,1
1AMOP-CANALSAPL5,,CANAL DE SAN JUAN - PLAZA SAN JUAN,,19.399914,-99.058385,,,0,,1
1AMOP-CANALSAPR5,,CANAL DE SAN JUAN - PRIVADA SAN JUAN_2,,19.394345,-99.059071,,,0,,1
1AMOP-CANALSAN_0,,CANAL DE SAN JUAN 125,,19.392615,-99.059374,,,0,,1
1AMOP-CANALSASU0,,CANAL DE SAN JUAN - SUR 20,,19.389875,-99.059833,,,0,,1
1AMOP-CANALSASU2,,CANAL DE SAN JUAN - SUR 20-A,,19.388053,-99.060136,,,0,,1
1AMOP-CANALGASU0,,CANAL DE GARAY - SUR 22,,19.386824,-99.060364,,,0,,1
1AMOP-CANALSAN_4,,CANAL DE SAN JUAN 147,,19.384218,-99.060764,,,0,,1
1AMOP-CANALSACA5,,CANAL DE SAN JUAN - CANAL DE TEZONTLE,,19.382792,-99.061,,,0,,1
1AMOP-CANALSAEJ5,,CANAL DE SAN JUAN - EJE 5 SUR LEYEDS DE REFORMA,,19.376301,-99.059988,,,0,,1
1AMOP-PRICE_SHO2,,PRICE SHOES IZTAPALAPA,,19.372568,-99.058904,,,0,,1
1AMOP-CANALGACO7,,CANAL DE GARAY - CONTEL,,19.364718,-99.05707,,,0,,1
1AMOP-CANALGAEJ1,,CANAL DE GARAY - EJE 6 SUR LUIS MENDEZ_2,,19.363442,-99.057383,,,0,,1
1AMOP-CANALGAAN0,,CANAL DE GARAY - ANTONIO DIAZ SOTO GAMA_2,,19.36002,-99.058188,,,0,,1
1AMOP-CANALGARE8,,CANAL DE GARAY - REGISTRO CIVIL,,19.355803,-99.059167,,,0,,1
1AMOP-CANALGARE2,,CANAL DE GARAY - REVOLUCIÓN SOCIAL,,19.353385,-99.059713,,,0,,1
1AMOP-ANILLO_PE2,,ANILLO PERIFÉRICO 9174,,19.351399,-99.060146,,,0,,1
1AMOP-ANILLPORF2,,ANILLO PERIFÉRICO - PORFIRIO DEL CASTILLO,,19.34853,-99.0608,,,0,,1
1AMOP-CANALGABE7,,CANAL DE GARAY - BETABEL,,19.34209,-99.062494,,,0,,1
1AMOP-CANALGA5_3,,CANAL DE GARAY - 5 DE MAYO_2,,19.339121,-99.064472,,,0,,1
1AMOP-_5_DE_D_T5,,AVENIDA 5 DE MAYO - AVENIDA DE LAS TORRES,,19.339131,-99.064878,,,0,,1
1AMOP-CETRAM_CO1,,CETRAM CONSTITUCIÓN,,19.344693,-99.064057,,,0,,1
1COAV-AZTECABAS3,,AZTECAS CENTRAL DE ABASTO,,19.372053,-99.09634,,,0,,1
1COAV-MARISABAS8,,MARISCOS CENTRAL DE ABASTOS,,19.37258,-99.099495,,,0,,1
1COAV-_HUALQ_CAN_C9,,HUALQUILA - CANAL DE CHURUBUSCO,,19.373956,-99.098733,,,0,,1
1COAV-OXXO_ABAS7,,OXXO CENTRAL DE ABASTOS,,19.376027,-99.097346,,,0,,1
1COAV-RIO_CEJE_2,,RIO CHURUBUSCO - EJE 5 SUR SANTA MARÍA LA PURÍSIMA,,19.376849,-99.096904,,,0,,1
1COAV-__RIO__E_T_E7,,AVENIDA RIO CHURUBUSCO - CANAL DE TEZONTLE,,19.383712,-99.092805,,,0,,1
1COAV-_RIO_CHUR9,,AVENIDA RIO CHURUBUSCO 1971,,19.393464,-99.086561,,,0,,1
1COAV-CANALORIE0,,CANAL RÍO CHURUBUSCO - ORIENTE 217,,19.400587,-99.08203,,,0,,1
1COAV-RIO_CSUR_9,,RIO CHURUBUSCO - SUR 8,,19.40171,-99.081311,,,0,,1
1COAV-RIO_CSUR_3,,RIO CHURUBUSCO - SUR 4,,19.404018,-99.07983,,,0,,1
1COAV-RIO_CSUR_7,,RIO CHURUBUSCO - SUR 2A,,19.405819,-99.078661,,,0,,1
1COAV-RIO_CSUR_5,,RIO CHURUBUSCO - SUR 2,,19.406267,-99.078397,,,0,,1
1COAV-VIADULA_84,,VIADUCTO RIO DE LA PIEDAD - AVENIDA 8,,19.407224,-99.080868,,,0,,1
1COAV-_8_-_77,,AVENIDA 8 - CALLE 77,,19.407947,-99.082033,,,0,,1
1COAV-_8_-_98,,AVENIDA 8 - CALLE 69,,19.408684,-99.083344,,,0,,1
1COAV-_8_-_70,,AVENIDA 8 - CALLE 47,,19.41156,-99.08835,,,0,,1
1COAV-_8_-_38,,AVENIDA 8 - CALLE 33,,19.413523,-99.091733,,,0,,1
1COAV-_8_-_75,,AVENIDA 8 - CALLE 17,,19.415105,-99.094485,,,0,,1
1COAV-FRAY_MIJE1,,FRAY SERVANDO TERESA DE MIER - JESÚS GERARDO Y VILLA,,19.417046,-99.098831,,,0,,1
1COAV-FRAY_MI495,,FRAY SERVANDO TERESA DE MIER - 49 DDE CECILIO ROBELO,,19.417815,-99.102754,,,0,,1
1COAV-FRAY_MIER1,,FRAY SERVANDO TERESA DE MIER 828,,19.418982,-99.107383,,,0,,1
1COAV-FRAY_MIFR8,,FRAY SERVANDO TERESA DE MIER - FRANCISCO DEL PASO Y TRONCOSO,,19.4201,-99.111725,,,0,,1
1COAV-FRANCCECI1,,FRANCISCO DEL PASO Y TRONCOSO - CECILIO ROBELO,,19.423636,-99.111441,,,0,,1
1COAV-FRANCCECI7,,FRANCISCO DEL PASO Y TRONCOSO - CECILIO ROBELO_2,,19.424404,-99.111819,,,0,,1
1COAV-_FRANC_FRA_M4,,FRANCISCO DEL PASO Y TRONCOSO - FRAY SERVANDO TERESA DE MIER,,19.420338,-99.112239,,,0,,1
1COAV-FRAY_MIER2,,FRAY SERVANDO TERESA DE MIER 14,,19.421407,-99.116651,,,0,,1
1COAV-FRAY_MICO2,,FRAY SERVANDO TERESA DE MIER - CONGRESO DE LA UNIÓN,,19.422247,-99.120071,,,0,,1
1COAV-FRAY_MICA6,,FRAY SERVANDO TERESA DE MIER - CALZADA DE LA VIGA,,19.422998,-99.1259,,,0,,1
1COAV-TOPACSANT4,,TOPACIO - SANTO TOMÁS,,19.424524,-99.128097,,,0,,1
1COAV-IZAZACALL6,,IZAZAGA - CALLEJÓN SAN MIGUEL,,19.425901,-99.131338,,,0,,1
1COAV-JOSÉ_MARÍ3,,JOSÉ MARÍA IZAZAGA 112,,19.42625,-99.135179,,,0,,1
1COAV-JOSÉ_MARÍ4,,JOSÉ MARÍA IZAZAGA 80,,19.426417,-99.137267,,,0,,1
1COAV-IZAZASIMÓ7,,IZAZAGA - SIMÓN BOLIVAR,,19.426595,-99.139339,,,0,,1
1COAV-IZAZAEJE_7,,IZAZAGA - EJE CENTRAL LÁZARO CÁRDENAS,,19.426943,-99.1419,,,0,,1
1COAV-IZAZALUIS4,,IZAZAGA - LUIS MOYA,,19.427298,-99.146064,,,0,,1
1COAV-IZAZABALD3,,IZAZAGA - BALDERAS,,19.427357,-99.148736,,,0,,1
1COAV-CHAPUCUAU8,,CHAPULTEPEC - CUAUHTEMOC,,19.426054,-99.15343,,,0,,1
1COAV-CHAPUMETR7,,CHAPULTEPEC - METRO CUAUHTEMOC,,19.425558,-99.15519,,,0,,1
1COAV-CHAPUNAPO0,,CHAPULTEPEC - NAPOLES,,19.42484,-99.15873,,,0,,1
1COAV-CHAPUVARS7,,CHAPULTEPEC - VARSOVIA,,19.422958,-99.166991,,,0,,1
1COAV-PUEBLSALA3,,PUEBLA - SALAMANCA,,19.421116,-99.170135,,,0,,1
1COAV-PUEBLLIEJ3,,PUEBLA - LIEJA,,19.420357,-99.173257,,,0,,1
1COAV-CETRAM_ME8,,CETRAM METRO CHAPULTEPEC,,19.421136,-99.176615,,,0,,1
1COAV-METRO_CHA8,,METRO CHAPULTEPEC - AVENIDA CHAPULTEPEC,,19.420226,-99.176755,,,0,,1
1COAV-_CHAPEVIL1,,AVENIDA CHAPULTEPEC - METRO SEVILLA,,19.421834,-99.170371,,,0,,1
1COAV-_CHAPN9,,AVENIDA CHAPULTEPEC - MEDELLÍN,,19.422593,-99.167324,,,0,,1
1COAV-_CHAPEY6,,AVENIDA CHAPULTEPEC - MONTERREY,,19.42287,-99.165656,,,0,,1
1COAV-_CHAP3,,AVENIDA CHAPULTEPEC - AVENIDA OAXACA,,19.423267,-99.163939,,,0,,1
1COAV-_CHAP2,,AVENIDA CHAPULTEPEC - MERIDA,,19.424562,-99.15895,,,0,,1
1COAV-_CHAPULTE0,,AVENIDA CHAPULTEPEC 134,,19.425214,-99.15617,,,0,,1
1COAV-_CHAPMOC4,,AVENIDA CHAPULTEPEC - CUAUHTEMOC,,19.425751,-99.153874,,,0,,1
1COAV-DOCTOLADO5,,DOCTOR RIO DE LA LOZA - DOCTOR LUCIO,,19.425579,-99.1513,,,0,,1
1COAV-DOCTOLA_L6,,DOCTOR RIO DE LA LOZA 22,,19.4248,-99.143834,,,0,,1
1COAV-FRAY_MIER8,,FRAY SERVANDO TERESA DE MIER 13,,19.424248,-99.139849,,,0,,1
1COAV-FRAY_MIER5,,FRAY SERVANDO TERESA DE MIER 227,,19.423662,-99.132575,,,0,,1
1COAV-FRAY_MIER3,,FRAY SERVANDO TERESA DE MIER 337,,19.422992,-99.127482,,,0,,1
1COAV-FRAY_MIER7,,FRAY SERVANDO TERESA DE MIER 433,,19.422545,-99.123593,,,0,,1
1COAV-FRAY_MIER4,,FRAY SERVANDO TERESA DE MIER 459,,19.422369,-99.122508,,,0,,1
1COAV-FRAY_MIER6,,FRAY SERVANDO TERESA DE MIER 511,,19.422151,-99.120727,,,0,,1
1COAV-_8_686,,AVENIDA 8 68,,19.416947,-99.098244,,,0,,1
1COAV-_8_-_1,,AVENIDA 8 - CALLE 5,,19.416165,-99.096812,,,0,,1
1COAV-_8_598,,AVENIDA 8 59,,19.415578,-99.095787,,,0,,1
1COAV-_8_-_78,,AVENIDA 8 - CALLE 17,,19.414966,-99.09472,,,0,,1
1COAV-AVNIDA_8_6,,AVNIDA 8 129,,19.414098,-99.093192,,,0,,1
1COAV-_8_-_91,,AVENIDA 8 - CALLE 39,,19.412782,-99.090939,,,0,,1
1COAV-_8_-_34,,AVENIDA 8 - CALLE 53,,19.410535,-99.086992,,,0,,1
1COAV-_8_3276,,AVENIDA 8 327,,19.409533,-99.085339,,,0,,1
1COAV-VIADULACA9,,VIADUCTO RIO DE LA PIEDAD - CANAL RIO CHURUBUSCO,,19.406804,-99.078649,,,0,,1
1COAV-RIO_CCALL0,,RIO CHURUBUSCO - CALLE SUR 2A,,19.406082,-99.07902,,,0,,1
1COAV-RIO_CHURU2,,RIO CHURUBUSCO 2210,,19.403263,-99.080819,,,0,,1
1COAV-PUERTLOS_5,,PUERTA 7 PALACIO DE LOS DEPORTES,,19.397186,-99.084748,,,0,,1
1COAV-RIO_CHURU3,,RIO CHURUBUSCO 1804,,19.392388,-99.087795,,,0,,1
1COAV-RIO_CPUEN2,,RIO CHURUBUSCO - PUENTE BARBERENA,,19.387441,-99.091072,,,0,,1
1COAV-_RIO_C_CAN_T1,,RIO CHURUBUSCO - CANAL DE TEZONTLE,,19.384136,-99.093077,,,0,,1
1COAV-_RIO_C_CAN_A5,,RIO CHURUBUSCO - CANAL DE APATLACO ,,19.379875,-99.09587,,,0,,1
1COAV-RIO_CDIPL1,,RIO CHURUBUSCO - DIPLOMÁTICOS,,19.376688,-99.097555,,,0,,1
1COAV-RIO_CHURU5,,RIO CHURUBUSCO 81,,19.372886,-99.101612,,,0,,1
1COAV-PESCAABAS9,,PESCADERIA HUALQUILA CENTRAL DE ABASTOS,,19.372268,-99.099365,,,0,,1
1COPA-METRO_PAN1,,METRO PANTITLÁN LINEA 5,,19.416061,-99.075541,,,0,,1
1COPA-METRO_HAN4,,METRO HANGARES,,19.424919,-99.089041,,,0,,1
1COPA-NORTEORIE5,,NORTE 17 - ORIENTE 172,,19.42872,-99.095823,,,0,,1
1COPA-NORTEORIE6,,NORTE 17 - ORIENTE 162,,19.430058,-99.098493,,,0,,1
1COPA-NORTEORIE8,,NORTE 17 - ORIENTE 144,,19.432353,-99.103086,,,0,,1
1COPA-NORTE_17_7,,NORTE 17 21,,19.433931,-99.106664,,,0,,1
1COPA-EJE_1CHIC7,,EJE 1 NORTE - CHICLERA,,19.435873,-99.108401,,,0,,1
1COPA-LITOGCALZ3,,LITOGRAFÍA - CALZADA DEL PEÑÓN,,19.437702,-99.111531,,,0,,1
1COPA-EJE_1EDUA0,,EJE 1 NORTE - EDUARDO MOLINA,,19.438009,-99.11412,,,0,,1
1COPA-HORTELANO6,,HORTELANOS 86,,19.440899,-99.115951,,,0,,1
1COPA-_HORTE_CON_L0,,HORTELANOS - CONGRESO DE LA UNIÓN,,19.441049,-99.117571,,,0,,1
1COPA-HORTELANO5,,HORTELANOS 32,,19.441184,-99.119366,,,0,,1
1COPA-HORTECINT9,,HORTELANOS Y FERROCARRIL DE CINTURA,,19.441379,-99.121124,,,0,,1
1COPA-REPÚBCOST2,,REPÚBLICA DE COSTA RICA 52,,19.442196,-99.128653,,,0,,1
1COPA-REPÚBCOST1,,REPÚBLICA DE COSTA RICA 16,,19.442334,-99.130427,,,0,,1
1COPA-REPÚBECEJ5,,REPÚBLICA DE ECUADOR - EJE CENTRAL LÁZARO CÁRDENAS,,19.44277,-99.139422,,,0,,1
1COPA-PASEOLAAL2,,PASEO DE LA REFORMA - ALLENDE,,19.445854,-99.137001,,,0,,1
1COPA-PASEOLACO8,,PASEO DE LA REFORMA - COMONFORT,,19.447571,-99.134843,,,0,,1
1COPA-PASEOLARI2,,PASEO DE LA REFORMA - RICARDO FLORES MAGÓN,,19.448643,-99.135257,,,0,,1
1COPA-RICARALMA6,,RICARDO FLORES MAGÓN - ALMACENES,,19.449059,-99.136322,,,0,,1
1COPA-RICAREJE_2,,RICARDO FLORES MAGÓN - EJE CENTRAL NORTE_2,,19.449982,-99.138284,,,0,,1
1COPA-RICARLERD9,,RICARDO FLORES MAGÓN - LERDO,,19.451196,-99.141103,,,0,,1
1COPA-RICARGUER1,,RICARDO FLORES MAGÓN - GUERRERO,,19.452501,-99.145582,,,0,,1
1COPA-SATURNO_18,,SATURNO 152,,19.449563,-99.1494,,,0,,1
1COPA-SATURDEGO7,,SATURNO - DEGOLLADO,,19.446731,-99.150328,,,0,,1
1COPA-SATURCARL2,,SATURNO - CARLOS J MENESES,,19.444232,-99.152152,,,0,,1
1COPA-CARLOINSU7,,CARLOS J MENESES - INSURGENTES,,19.444509,-99.153783,,,0,,1
1COPA-SOR_JJAIM2,,SOR JUANA - JAIME TORRES BODET,,19.445308,-99.158381,,,0,,1
1COPA-LAUROANTO6,,LAURO AGUIRRE - ANTONIO ALZATE,,19.448246,-99.165599,,,0,,1
1COPA-LAUROSALV7,,LAURO AGUIRRE - SALVADOR DIAZ MIRON,,19.450067,-99.1653,,,0,,1
1COPA-_SALVA__DE_S3,,SALVADOR DIAZ MIRON - AVENIDA DE LOS MAESTROS,,19.450409,-99.166579,,,0,,1
1COPA-SALVACOLE5,,SALVADOR DIAZ MIRON - COLEGIO MILITAR,,19.451279,-99.171131,,,0,,1
1COPA-_FELIP_MAR_K0,,FELIPE CARRILLO PUERTO - MAR DE KARA,,19.450611,-99.179068,,,0,,1
1COPA-FELIPMARI2,,FELIPE CARRILLO PUERTO - MARINA NACIONAL,,19.451944,-99.185205,,,0,,1
1COPA-_MARIN_GOL_S7,,MARINA NACIONAL - GOLFO DE SIDRA,,19.454357,-99.187239,,,0,,1
1COPA-CETRAM_TA9,,CETRAM TACUBA,,19.459336,-99.189486,,,0,,1
1COPA-CALZAPARQ5,,CALZADA MÉXICO TACUBA - PARQUE VÍA,,19.460067,-99.19013,,,0,,1
1COPA-CALZACOME6,,CALZADA MÉXICO TACUBA - COMERCIAL MEXICANA,,19.459709,-99.194263,,,0,,1
1COPA-CALDALAGO9,,CALDAZA MEXICO TACUBA - LAGO TANA,,19.459062,-99.197097,,,0,,1
1COPA-CALZAPARQ6,,CALZADA MEXICO TACUBA - PARQUE VIEDMA,,19.458289,-99.201434,,,0,,1
1COPA-CALZAMETR3,,CALZADA MEXICO TACUBA - METRO PANTEONES,,19.458631,-99.202887,,,0,,1
1COPA-SAN_BRIO_5,,SAN BARTOLO NAUCALPAN - RIO URUGUAY,,19.459399,-99.205284,,,0,,1
1COPA-SAN_BRIO_8,,SAN BARTOLO NAUCALPAN - RIO PARANA,,19.460289,-99.208598,,,0,,1
1COPA-SAN_BARTO0,,SAN BARTOLO NAUCALPAN 320,,19.460904,-99.210529,,,0,,1
1COPA-INGENRÍO_8,,INGENIEROS MILITARES - RÍO PILCOMAYO_2,,19.45876,-99.214305,,,0,,1
1COPA-METRO_CUA7,,METRO CUATRO CAMINOS,,19.459842,-99.215002,,,0,,1
1COPA-TRANSINGE2,,TRANSMISIONES MILITARES - INGENIEROS MILITARES_2,,19.456352,-99.215443,,,0,,1
1COPA-PANTEON_S3,,PANTEON SANCTORUM,,19.455772,-99.212737,,,0,,1
1COPA-CALZAGENE6,,CALZADA MEXICO TACUBA - GENERAL ARISTA,,19.45556,-99.210216,,,0,,1
1COPA-CALZALAGO8,,CALZADA MEXICO TACUBA - LAGO CANEGUIN,,19.455891,-99.20898,,,0,,1
1COPA-FELIPLAGO8,,FELIPE CARRILLO PUERTO - LAGO AULLAGAS,,19.455004,-99.199261,,,0,,1
1COPA-FELIPCALZ4,,FELIPE CARRILLO PUERTO - CALZADA LEGARIA,,19.454558,-99.197227,,,0,,1
1COPA-FELIPE_CA2,,FELIPE CARRILLO PUERTO 559,,19.453374,-99.191995,,,0,,1
1COPA-FELIPE_CA7,,FELIPE CARRILLO PUERTO 384,,19.452568,-99.188444,,,0,,1
1COPA-FELIPMARI8,,FELIPE CARRILLO PUERTO - MARINA NACIONAL_2,,19.452,-99.185783,,,0,,1
1COPA-FELIPE_CA5,,FELIPE CARRILLO PUERTO 272,,19.451204,-99.182107,,,0,,1
1COPA-FELIPE_CA0,,FELIPE CARRILLO PUERTO 96,,19.449682,-99.175397,,,0,,1
1COPA-MAESTMADR6,,MAESTRO RURAL - MADRE SELVA,,19.449692,-99.168565,,,0,,1
1COPA-CALZALOJO4,,CALZADA DE LOS MAESTROS - JOSE ANTONIO ALZATE,,19.448593,-99.166844,,,0,,1
1COPA-JOSE_CIRC6,,JOSE ANTONIO ALZATE - CIRCUITO INTERIOR,,19.448193,-99.164953,,,0,,1
1COPA-JOSE_FRES7,,JOSE ANTONIO ALZATE - FRESNO,,19.447653,-99.161412,,,0,,1
1COPA-JOSE_SANT1,,JOSE ANTONIO ALZATE - SANTA MARIA LA RIBERA,,19.44699,-99.157398,,,0,,1
1COPA-EJE_1JESÚ0,,EJE 1 NORTE MOSQUETA - JESÚS GARCÍA,,19.446,-99.151551,,,0,,1
1COPA-EJE_1JUAN0,,EJE 1 NORTE MOSQUETA - JUAN ALDAMA,,19.445848,-99.15058,,,0,,1
1COPA-EJE_1GUER0,,EJE 1 NORTE MOSQUETA - GUERRERO,,19.445339,-99.147589,,,0,,1
1COPA-EJE_1METR2,,EJE 1 NORTE MOSQUETA - METRO GUERRERO,,19.444952,-99.145215,,,0,,1
1COPA-EJE_1LERD8,,EJE 1 NORTE MOSQUETA - LERDO,,19.444494,-99.142608,,,0,,1
1COPA-_EJE_1_PAS_L1,,EJE 1 NORTE MOSQUETA - PASEO DE LA REFORMA,,19.444077,-99.13999,,,0,,1
1COPA-EJE_1ALLE0,,EJE 1 NORTE MOSQUETA - ALLENDE,,19.443782,-99.137033,,,0,,1
1COPA-EJE_1COMO2,,EJE 1 NORTE MOSQUETA - COMONFORT,,19.443607,-99.13532,,,0,,1
1COPA-_EJE_1_REP_B7,,EJE 1 NORTE MOSQUETA - REPÚBLICA DE BRASIL,,19.443369,-99.132833,,,0,,1
1COPA-EJE_1AZTE9,,EJE 1 NORTE MOSQUETA - AZTECAS,,19.443103,-99.128838,,,0,,1
1COPA-EJE_1GONZ3,,EJE 1 NORTE MOSQUETA - GONZALEZ ORTEGA,,19.442873,-99.125766,,,0,,1
1COPA-EJE_1VIDA5,,EJE 1 NORTE MOSQUETA - VIDAL ALCOCER,,19.442589,-99.123137,,,0,,1
1COPA-EJE_1_ORI5,,EJE 1 ORIENTE VIDAL ALCOCER 90,,19.440273,-99.123392,,,0,,1
1COPA-PENITENCI4,,PENITENCIARIA 10,,19.437136,-99.120426,,,0,,1
1COPA-CONGRLAEJ0,,CONGRESO DE LA UNION - EJE 1 NORTE ALBAÑILES,,19.438114,-99.118289,,,0,,1
1COPA-EJE_1PLAZ8,,EJE 1 NORTE ALBAÑILES - PLAZA AGUASCALIENTES,,19.437873,-99.114734,,,0,,1
1COPA-EJE_1CHED5,,EJE 1 NORTE ALBAÑILES - CHEDRAUI ANFORA,,19.43728,-99.109253,,,0,,1
1COPA-NORTE_17_1,,NORTE 17 105,,19.431958,-99.102927,,,0,,1
1COPA-NORTE_17_2,,NORTE 17 201,,19.4294,-99.097779,,,0,,1
1COPA-NORTEJARD3,,NORTE 17 - JARDIN,,19.426214,-99.091532,,,0,,1
1COPA-HANGAASIS4,,HANGARES - ASISTENCIA PÚBLICA,,19.424078,-99.087946,,,0,,1
1COPA-EJE_1_NOR9,,EJE 1 NORTE 316,,19.421637,-99.083686,,,0,,1
1COPA-EJE_1_NOR8,,EJE 1 NORTE 500,,19.417193,-99.07841,,,0,,1
1COPA-JUAN_GUIL1,,JUAN GUILLERMO VILLASANA 147,,19.417002,-99.076596,,,0,,1
1COPA-ALBERMETR3,,ALBERTO BRANIFF - METRO PANTITLÁN,,19.416908,-99.075076,,,0,,1
1COPA-PENITENCI5,,PENITENCIARIA 37,,19.436933,-99.118249,,,0,,1
1COPA-PENITENCI6,,PENITENCIARIA 10_2,,19.437166,-99.12044,,,0,,1
1COPA-REPUBECUA6,,REPUBLICA DE ECUADOR 64,,19.442601,-99.135285,,,0,,1
1COPA-_HIDA_CEN5,,AVENIDA HIDALGO - ALAMEDA CENTRAL,,19.436776,-99.143893,,,0,,1
1COPA-__HIDA_E_L_R4,,AVENIDA HIDALGO - PASEO DE LA REFORMA,,19.437443,-99.146134,,,0,,1
1COPA-_HIDAIDAL4,,AVENIDA HIDALGO - METRO HIDALGO,,19.437593,-99.1469,,,0,,1
1COPA-PUENTAL_G7,,PUENTE DE ALVARADO - AVENIDA GUERRERO,,19.437991,-99.148999,,,0,,1
1COPA-PUENTALVA2,,PUENTE DE ALVARADO 21,,19.438374,-99.150427,,,0,,1
1COPA-METROALVA2,,METROBUS PUENTE DE ALVARADO,,19.438951,-99.153163,,,0,,1
1COPA-PUENTALIN7,,PUENTE DE ALVARADO - INSURGENTES,,19.439872,-99.15549,,,0,,1
1COPA-RIBERSAME1,,RIBERA DE SAN COSME - METRO SAN COSME,,19.441899,-99.160369,,,0,,1
1COPA-RIBERSAFR8,,RIBERA DE SAN COSME - FRESNO,,19.442586,-99.162408,,,0,,1
1COPA-RIBERSANO5,,RIBERA DE SAN COSME - NOGAL,,19.443244,-99.164865,,,0,,1
1COPA-RIBERSALA6,,RIBERA DE SAN COSME - LAURO AGUIRRE,,19.444316,-99.166689,,,0,,1
1COPA-LAUROJOSÉ4,,LAURO AGUIRRE - JOSÉ ANTONIO ALZATE,,19.4482,-99.165626,,,0,,1
1COPA-_DE_LSTR_9,,AVENIDA DE LOS MAESTROS - SALVADOR DIAZ MIRON,,19.450427,-99.166548,,,0,,1
1COPA-SALVADOR_2,,SALVADOR DIAZ MIRON 365,,19.451539,-99.172364,,,0,,1
1COPA-SALVADOR_0,,SALVADOR DIAZ MIRON 394,,19.451148,-99.171735,,,0,,1
1COPA-SALVADOR_3,,SALVADOR DIAZ MIRON 328,,19.450577,-99.169158,,,0,,1
1COPA-EJE_1FLOR9,,EJE 1 NORTE MOSQUETA - FLORIDA,,19.443093,-99.1275,,,0,,1
1COPA-EJE_1S2,,EJE 1 NORTE AVENIDA DEL TRABAJO - HERREROS,,19.44023,-99.12063,,,0,,1
1COPA-NORTE_IZT2,,NORTE 17 - AVENIDA IZTACCIHUATL,,19.434069,-99.107749,,,0,,1
1COPA-NORTE_17_8,,NORTE 17 73,,19.432901,-99.104733,,,0,,1
1COPA-NORTE_17_5,,NORTE 17 160,,19.430447,-99.09975,,,0,,1
1COPA-EJE_1_NOR7,,EJE 1 NORTE 2955,,19.425826,-99.093409,,,0,,1
1COPA-FUERZA_AE9,,FUERZA AEREA MEXICANA 384,,19.422236,-99.084734,,,0,,1
1COPA-MANUEL_LE8,,MANUEL LEBRIJA 121,,19.417252,-99.078286,,,0,,1
1COPA-MANUECARL1,,MANUEL LEBRIJA - CARLOS LINDBERGH,,19.416037,-99.076302,,,0,,1
1COPA-MANUERIO_3,,MANUEL LEBRIJA - RIO CHURUBUSCO,,19.414579,-99.073921,,,0,,1
1COPA-MANUEPANT8,,MANUEL LEBRIJA - PANTITLAN,,19.414458,-99.073771,,,0,,1
1COPA-MANUERIO_7,,MANUEL LEBRIJA - RIO CHURUBUSCO_2,,19.414296,-99.073096,,,0,,1
1COPA-TALLERES_2,,TALLERES GRÁFICOS 74,,19.413772,-99.069803,,,0,,1
1COPA-TALLERES_1,,TALLERES GRÁFICOS 80,,19.413547,-99.068846,,,0,,1
1COPA-ENTRADA_M0,,ENTRADA METRO PANTITLÁN,,19.41472,-99.072951,,,0,,1
1COPA-CETRAM_ME7,,CETRAM METRO PANTITLÁN,,19.415519,-99.074592,,,0,,1
1CORE-CETRAM_CH7,,CETRAM CHAPULTEPEC,,19.422237,-99.176165,,,0,,1
1CORE-METRO_JUA9,,METRO JUANACATLÁN,,19.412914,-99.181938,,,0,,1
1CORE-GRAL_LOS_8,,GRAL PEDRO ANTONIO DE LOS SANTOS/GOBERNADOR IGNACIO ESTEVA,,19.409598,-99.183606,,,0,,1
1CORE-PROGRESO/1,,PROGRESO/AV REVOLUCIÓN,,19.406463,-99.184508,,,0,,1
1CORE-AV_REVOLU4,,AV REVOLUCION,,19.403331,-99.184728,,,0,,1
1CORE-AV_REJOSE5,,AV REVOLUCIÓN - JOSE MARIA VIGIL,,19.401518,-99.184883,,,0,,1
1CORE-_AV_RE_REY_P5,,AV REVOLUCIÓN - REYES DE PADIERNA,,19.398044,-99.185152,,,0,,1
1CORE-_AV_RE_11__A3,,AV REVOLUCIÓN - 11 DE ABRIL,,19.395975,-99.185388,,,0,,1
1CORE-CALLE_23,,CALLE 2,,19.392446,-99.185785,,,0,,1
1CORE-METROLOS_9,,METRO SAN PEDRO DE LOS PINOS,,19.391217,-99.185926,,,0,,1
1CORE-CALLE_101,,CALLE 10,,19.389138,-99.18616,,,0,,1
1CORE-CALLE_221,,CALLE 22,,19.385855,-99.186543,,,0,,1
1CORE-METRO_SAN8,,METRO SAN ANTONIO,,19.384979,-99.186647,,,0,,1
1CORE-AV_REVOLU6,,AV REVOLUCIÓN/REMBRANDT,,19.381158,-99.187067,,,0,,1
1CORE-MURILLO1,,MURILLO,,19.379049,-99.187322,,,0,,1
1CORE-LOS_ECHAV7,,LOS ECHAVE,,19.371906,-99.188256,,,0,,1
